Date,Open,High,Low,Close,Adj Close,Volume
2016-02-26,148000.0,148000.0,144500.0,147000.0,124815.4609375,351408
2016-02-29,145500.0,149000.0,144500.0,147500.0,125240.0,570117
2016-03-02,150000.0,150000.0,148000.0,150000.0,127362.7265625,539821
2016-03-03,151500.0,151500.0,146000.0,147500.0,125240.0,627810
2016-03-04,146000.0,147500.0,143500.0,147500.0,125240.0,696287
2016-03-07,147500.0,147500.0,145500.0,146500.0,124390.8828125,317439
2016-03-08,145000.0,149500.0,145000.0,148000.0,125664.5390625,366489
2016-03-09,147000.0,149500.0,146500.0,149500.0,126938.171875,452965
2016-03-10,149000.0,150000.0,148000.0,148000.0,125664.5390625,690061
2016-03-11,147500.0,150000.0,147500.0,149000.0,126513.6171875,408175
2016-03-14,150000.0,150500.0,147000.0,148500.0,126089.0625,362075
2016-03-15,148500.0,149000.0,146000.0,147000.0,124815.4609375,309077
2016-03-16,147000.0,148000.0,145500.0,146500.0,124390.8828125,206136
2016-03-17,148000.0,148500.0,146000.0,146500.0,124390.8828125,492380
2016-03-18,148000.0,150500.0,147500.0,150500.0,127787.2578125,769047
2016-03-21,151000.0,155000.0,149500.0,154500.0,131183.578125,803657
2016-03-22,155500.0,159000.0,155000.0,159000.0,135004.453125,872121
2016-03-23,159500.0,159500.0,157000.0,158000.0,134155.375,454762
2016-03-24,156500.0,157000.0,154500.0,155500.0,132032.65625,288522
2016-03-25,154500.0,155500.0,152000.0,153000.0,129909.953125,279961
2016-03-28,153000.0,156500.0,152000.0,154000.0,130759.078125,186865
2016-03-29,155000.0,156000.0,153500.0,155000.0,131608.140625,229075
2016-03-30,156000.0,159000.0,155000.0,155500.0,132032.65625,373060
2016-03-31,156000.0,156000.0,151500.0,152500.0,129485.421875,575626
2016-04-01,152500.0,152500.0,147500.0,149500.0,126938.171875,604435
2016-04-04,148500.0,149500.0,143500.0,144000.0,122268.1953125,767267
2016-04-05,144000.0,145000.0,143500.0,144500.0,122692.734375,292339
2016-04-06,144000.0,146000.0,144000.0,144000.0,122268.1953125,379789
2016-04-07,143500.0,146500.0,143500.0,146500.0,124390.8828125,366852
2016-04-08,146000.0,146500.0,144000.0,146000.0,123966.3828125,339546
2016-04-11,147500.0,147500.0,145000.0,146000.0,123966.3828125,197423
2016-04-12,146000.0,150000.0,145000.0,148500.0,126089.0625,361212
2016-04-14,150000.0,152000.0,149500.0,152000.0,129060.859375,496852
2016-04-15,150500.0,152000.0,149000.0,151500.0,128636.3359375,297722
2016-04-18,150000.0,155000.0,150000.0,154000.0,130759.078125,406339
2016-04-19,155000.0,155000.0,152000.0,153000.0,129909.953125,310407
2016-04-20,153500.0,155000.0,151000.0,151500.0,128636.3359375,270230
2016-04-21,152000.0,154500.0,152000.0,154000.0,130759.078125,297646
2016-04-22,152000.0,153500.0,150500.0,151000.0,128211.7890625,318972
2016-04-25,151000.0,152000.0,149000.0,149500.0,126938.171875,273343
2016-04-26,149000.0,154000.0,149000.0,153500.0,130334.5,365930
2016-04-27,152000.0,153000.0,148500.0,149000.0,126513.6171875,374037
2016-04-28,148500.0,150500.0,147000.0,148000.0,125664.5390625,466520
2016-04-29,146500.0,147500.0,142000.0,143500.0,121843.671875,739237
2016-05-02,142000.0,144000.0,141500.0,142500.0,120994.5703125,242036
2016-05-03,143000.0,144000.0,142000.0,142500.0,120994.5703125,359029
2016-05-04,141500.0,142000.0,138500.0,139000.0,118022.78125,807340
2016-05-09,138500.0,139000.0,135500.0,135500.0,115050.9765625,482711
2016-05-10,136500.0,140500.0,136500.0,139500.0,118447.3203125,346710
2016-05-11,140500.0,142000.0,138500.0,139000.0,118022.78125,284228
2016-05-12,138000.0,138500.0,136500.0,136500.0,115900.0625,421047
2016-05-13,136000.0,137500.0,135000.0,135000.0,114626.4375,529746
2016-05-16,136500.0,137500.0,135000.0,135500.0,115050.9765625,397771
2016-05-17,135500.0,136500.0,134500.0,134500.0,114201.8984375,314839
2016-05-18,135000.0,135500.0,132000.0,133000.0,112928.2578125,630692
2016-05-19,132500.0,136000.0,132500.0,134500.0,114201.8984375,389055
2016-05-20,134000.0,135000.0,131500.0,132000.0,112079.1796875,462176
2016-05-23,133000.0,134500.0,133000.0,133000.0,112928.2578125,310458
2016-05-24,133000.0,135000.0,132000.0,133500.0,113352.8046875,355717
2016-05-25,134500.0,137000.0,134000.0,135000.0,114626.4375,500528
2016-05-26,136000.0,137000.0,134500.0,135000.0,114626.4375,342299
2016-05-27,136000.0,136500.0,135000.0,136000.0,115475.5078125,346406
2016-05-30,136000.0,137500.0,135000.0,136500.0,115900.0625,474129
2016-05-31,136500.0,139500.0,135000.0,139500.0,118447.3203125,1734508
2016-06-01,137500.0,138500.0,136500.0,138000.0,117173.6875,507997
2016-06-02,138500.0,139000.0,136500.0,138000.0,117173.6875,419054
2016-06-03,138000.0,139500.0,137500.0,138500.0,117598.2265625,352778
2016-06-07,138500.0,139500.0,137500.0,139500.0,118447.3203125,608452
2016-06-08,138500.0,141500.0,138500.0,139500.0,118447.3203125,598656
2016-06-09,139500.0,140500.0,137500.0,139000.0,118022.78125,578177
2016-06-10,138500.0,140000.0,138000.0,139000.0,118022.78125,350588
2016-06-13,138000.0,138500.0,135500.0,135500.0,115050.9765625,476958
2016-06-14,135500.0,138500.0,135000.0,138500.0,117598.2265625,431039
2016-06-15,138000.0,139500.0,135000.0,135500.0,115050.9765625,409607
2016-06-16,135500.0,136000.0,133500.0,134500.0,114201.8984375,399199
2016-06-17,136000.0,136500.0,133500.0,134500.0,114201.8984375,328695
2016-06-20,136000.0,138500.0,135500.0,136500.0,115900.0625,305307
2016-06-21,136500.0,139000.0,135500.0,138000.0,117173.6875,353879
2016-06-22,138500.0,141500.0,138500.0,140000.0,118871.8515625,413267
2016-06-23,140500.0,141500.0,140000.0,141000.0,119720.9375,273960
2016-06-24,140500.0,142000.0,134500.0,139500.0,118447.3203125,901574
2016-06-27,141000.0,144000.0,139500.0,141500.0,120145.4921875,1031506
2016-06-28,141500.0,142000.0,138500.0,139000.0,118022.78125,570526
2016-06-29,140000.0,140000.0,137500.0,139000.0,118878.015625,436045
2016-06-30,138000.0,138500.0,135500.0,135500.0,115884.671875,2700499
2016-07-01,136500.0,138000.0,136000.0,137000.0,117167.5234375,388387
2016-07-04,138000.0,139500.0,137000.0,137000.0,117167.5234375,518981
2016-07-05,136500.0,137000.0,134500.0,135000.0,115457.0546875,389267
2016-07-06,134000.0,134500.0,129000.0,130000.0,111180.8671875,1098353
2016-07-07,131500.0,132500.0,130500.0,131000.0,112036.109375,351312
2016-07-08,131000.0,133000.0,129000.0,130500.0,111608.4921875,472095
2016-07-11,130500.0,132000.0,130500.0,131000.0,112036.109375,395952
2016-07-12,131500.0,133000.0,131000.0,132000.0,112891.34375,401323
2016-07-13,133000.0,135500.0,132500.0,135500.0,115884.671875,567236
2016-07-14,134000.0,134500.0,131000.0,131500.0,112463.734375,688220
2016-07-15,132000.0,134000.0,132000.0,133000.0,113746.578125,608594
2016-07-18,133000.0,134000.0,131000.0,132000.0,112891.34375,417748
2016-07-19,131500.0,132000.0,130000.0,130000.0,111180.8671875,630163
2016-07-20,129500.0,131000.0,129000.0,129500.0,110753.2578125,513880
2016-07-21,130000.0,131000.0,128500.0,130000.0,111180.8671875,459440
2016-07-22,130000.0,130500.0,129000.0,129000.0,110325.625,364418
2016-07-25,129500.0,136000.0,129500.0,135500.0,115884.671875,1182857
2016-07-26,135000.0,139500.0,134000.0,136000.0,116312.2890625,1125762
2016-07-27,137000.0,137500.0,135000.0,137000.0,117167.5234375,450182
2016-07-28,137500.0,138000.0,135000.0,136000.0,116312.2890625,451570
2016-07-29,135000.0,136000.0,132000.0,132000.0,112891.34375,698032
2016-08-01,132500.0,136000.0,132500.0,135500.0,115884.671875,510753
2016-08-02,135500.0,135500.0,133000.0,134000.0,114601.8203125,383193
2016-08-03,133000.0,134000.0,130500.0,132000.0,112891.34375,393748
2016-08-04,132500.0,133000.0,129500.0,130500.0,111608.4921875,552854
2016-08-05,130500.0,133000.0,130500.0,133000.0,113746.578125,432472
2016-08-08,134000.0,134000.0,132000.0,133000.0,113746.578125,367241
2016-08-09,135000.0,137000.0,134500.0,136500.0,116739.9140625,590729
2016-08-10,135500.0,137000.0,134000.0,134000.0,114601.8203125,495316
2016-08-11,134000.0,135000.0,133500.0,134500.0,115029.4453125,340296
2016-08-12,135000.0,136000.0,134500.0,136000.0,116312.2890625,441448
2016-08-16,136000.0,137000.0,133000.0,133000.0,113746.578125,564040
2016-08-17,133500.0,135000.0,133000.0,135000.0,115457.0546875,456621
2016-08-18,134500.0,135000.0,132000.0,132500.0,113318.9609375,501557
2016-08-19,133000.0,134000.0,132000.0,132500.0,113318.9609375,375138
2016-08-22,132500.0,133000.0,131000.0,132000.0,112891.34375,400250
2016-08-23,133000.0,134500.0,132000.0,132500.0,113318.9609375,421660
2016-08-24,132000.0,135500.0,131500.0,135500.0,115884.671875,725511
2016-08-25,136000.0,138000.0,134000.0,136500.0,116739.9140625,880226
2016-08-26,136500.0,137000.0,135000.0,135500.0,115884.671875,426273
2016-08-29,134000.0,134500.0,133000.0,134000.0,114601.8203125,328229
2016-08-30,133500.0,135000.0,132500.0,132500.0,113318.9609375,331306
2016-08-31,132000.0,133500.0,131000.0,133000.0,113746.578125,621524
2016-09-01,133000.0,133500.0,131500.0,131500.0,112463.734375,572941
2016-09-02,132500.0,136500.0,132000.0,135000.0,115457.0546875,1129376
2016-09-05,136000.0,139000.0,136000.0,139000.0,118878.015625,681920
2016-09-06,138500.0,140000.0,138000.0,139500.0,119305.625,455216
2016-09-07,139500.0,140500.0,138000.0,139000.0,118878.015625,515978
2016-09-08,139000.0,140000.0,136500.0,139000.0,118878.015625,604332
2016-09-09,138000.0,140000.0,137500.0,139500.0,119305.625,430914
2016-09-12,138500.0,139500.0,137500.0,138500.0,118450.3828125,447847
2016-09-13,140000.0,140500.0,138000.0,138500.0,118450.3828125,560421
2016-09-19,137000.0,139500.0,136000.0,137000.0,117167.5234375,536712
2016-09-20,137000.0,139500.0,136500.0,138500.0,118450.3828125,517081
2016-09-21,137500.0,138500.0,136500.0,138000.0,118022.7734375,464658
2016-09-22,138000.0,139500.0,137500.0,138000.0,118022.7734375,360424
2016-09-23,139500.0,142000.0,139000.0,142000.0,121443.734375,595938
2016-09-26,140500.0,141500.0,139000.0,140500.0,120160.875,444564
2016-09-27,140000.0,142000.0,138500.0,141500.0,121016.109375,451975
2016-09-28,141000.0,141500.0,138000.0,138500.0,118450.3828125,513300
2016-09-29,138500.0,139500.0,138000.0,139500.0,119305.625,473726
2016-09-30,138500.0,139500.0,135000.0,135500.0,115884.671875,617732
2016-10-04,138500.0,141000.0,137500.0,139000.0,118878.015625,707562
2016-10-05,137500.0,140500.0,136500.0,140000.0,119733.2421875,549606
2016-10-06,139000.0,140000.0,138500.0,139000.0,118878.015625,271808
2016-10-07,138500.0,139000.0,135500.0,136500.0,116739.9140625,449894
2016-10-10,134000.0,135000.0,131000.0,133500.0,114174.203125,687120
2016-10-11,135000.0,135500.0,133500.0,134500.0,115029.4453125,355273
2016-10-12,134500.0,137000.0,133500.0,136500.0,116739.9140625,418529
2016-10-13,136500.0,137000.0,133500.0,134000.0,114601.8203125,444173
2016-10-14,133500.0,135000.0,133000.0,133000.0,113746.578125,385561
2016-10-17,134500.0,136500.0,133000.0,133000.0,113746.578125,552827
2016-10-18,133500.0,135500.0,132500.0,134500.0,115029.4453125,357363
2016-10-19,134500.0,135500.0,132500.0,133000.0,113746.578125,474445
2016-10-20,133500.0,134000.0,131500.0,132000.0,112891.34375,411425
2016-10-21,132500.0,135000.0,132000.0,133500.0,114174.203125,375157
2016-10-24,134500.0,134500.0,133500.0,134500.0,115029.4453125,256889
2016-10-25,135000.0,139500.0,134500.0,138000.0,118022.7734375,863431
2016-10-26,137500.0,138500.0,135000.0,137500.0,117595.140625,551856
2016-10-27,139000.0,139500.0,135500.0,138000.0,118022.7734375,503571
2016-10-28,138000.0,141500.0,137500.0,140500.0,120160.875,708752
2016-10-31,139000.0,141000.0,139000.0,140000.0,119733.2421875,394472
2016-11-01,141000.0,141500.0,140000.0,141500.0,121016.109375,436941
2016-11-02,141000.0,141500.0,139500.0,139500.0,119305.625,655976
2016-11-03,139500.0,140000.0,136000.0,136500.0,116739.9140625,520972
2016-11-04,136500.0,137000.0,135500.0,136000.0,116312.2890625,345493
2016-11-07,137500.0,138000.0,136000.0,137000.0,117167.5234375,388228
2016-11-08,137500.0,139500.0,137000.0,138500.0,118450.3828125,341446
2016-11-09,138000.0,140000.0,130500.0,134000.0,114601.8203125,1054746
2016-11-10,135000.0,135000.0,129000.0,129000.0,110325.625,1253550
2016-11-11,130000.0,132000.0,130000.0,131500.0,112463.734375,571291
2016-11-14,132000.0,134000.0,131000.0,132000.0,112891.34375,369913
2016-11-15,131500.0,132000.0,129500.0,130500.0,111608.4921875,416685
2016-11-16,130500.0,133500.0,130000.0,131000.0,112036.109375,379475
2016-11-17,131000.0,133000.0,131000.0,132000.0,112891.34375,217101
2016-11-18,131500.0,132000.0,129500.0,129500.0,110753.2578125,282286
2016-11-21,130000.0,133500.0,129500.0,133500.0,114174.203125,392922
2016-11-22,133500.0,134500.0,132500.0,133500.0,114174.203125,366844
2016-11-23,134500.0,135000.0,132500.0,134000.0,114601.8203125,292727
2016-11-24,133500.0,136000.0,133000.0,135000.0,115457.0546875,340767
2016-11-25,135500.0,136000.0,134500.0,136000.0,116312.2890625,180033
2016-11-28,135000.0,136000.0,133500.0,135000.0,115457.0546875,256341
2016-11-29,133000.0,135500.0,133000.0,134500.0,115029.4453125,312216
2016-11-30,133500.0,134500.0,132500.0,133000.0,113746.578125,1188767
2016-12-01,133000.0,135500.0,132000.0,132000.0,112891.34375,478362
2016-12-02,134000.0,136000.0,133000.0,133500.0,114174.203125,403575
2016-12-05,134500.0,135500.0,133000.0,134000.0,114601.8203125,244209
2016-12-06,135500.0,137000.0,135000.0,136500.0,116739.9140625,374760
2016-12-07,138000.0,138000.0,136500.0,136500.0,116739.9140625,279131
2016-12-08,138500.0,142000.0,138000.0,142000.0,121443.734375,889649
2016-12-09,142000.0,145000.0,141000.0,144000.0,123154.1953125,647418
2016-12-12,146000.0,148000.0,143500.0,144500.0,123581.8125,378077
2016-12-13,144500.0,145000.0,142500.0,145000.0,124009.4453125,283933
2016-12-14,144500.0,145000.0,142000.0,143500.0,122726.59375,261384
2016-12-15,142000.0,143000.0,141000.0,142000.0,121443.734375,285737
2016-12-16,141000.0,142000.0,139000.0,139500.0,119305.625,523767
2016-12-19,140000.0,142500.0,139500.0,142000.0,121443.734375,293868
2016-12-20,141500.0,144000.0,141500.0,143500.0,122726.59375,399511
2016-12-21,144500.0,144500.0,142500.0,143500.0,122726.59375,310188
2016-12-22,143000.0,143000.0,141000.0,142000.0,121443.734375,334338
2016-12-23,143000.0,144000.0,142000.0,144000.0,123154.1953125,357914
2016-12-26,143500.0,145000.0,143500.0,144500.0,123581.8125,206099
2016-12-27,144500.0,145000.0,144000.0,144500.0,123581.8125,337224
2016-12-28,142500.0,144000.0,141500.0,143500.0,125328.5703125,377265
2016-12-29,142500.0,146000.0,142000.0,146000.0,127512.0,381283
2017-01-02,146000.0,150500.0,145500.0,150000.0,131005.4765625,545854
2017-01-03,151000.0,154000.0,150000.0,153000.0,133625.5625,723246
2017-01-04,152500.0,155000.0,152000.0,154000.0,134498.96875,601826
2017-01-05,154000.0,154500.0,152000.0,153500.0,134062.25,391604
2017-01-06,152000.0,153000.0,149500.0,151000.0,131878.828125,366091
2017-01-09,151000.0,151500.0,149500.0,150500.0,131442.15625,325146
2017-01-10,150500.0,153000.0,150500.0,152000.0,132752.1875,411333
2017-01-11,150500.0,150500.0,147500.0,148500.0,129695.390625,675973
2017-01-12,148000.0,151000.0,147500.0,148000.0,129258.7265625,433867
2017-01-13,149000.0,150000.0,148500.0,149000.0,130132.0859375,293211
2017-01-16,148500.0,151000.0,148500.0,150500.0,131442.15625,316413
2017-01-17,150000.0,154000.0,149500.0,153500.0,134062.25,487662
2017-01-18,153000.0,155500.0,151000.0,154000.0,134498.96875,395088
2017-01-19,153000.0,153500.0,151000.0,152000.0,132752.1875,255111
2017-01-20,150500.0,153500.0,150000.0,153000.0,133625.5625,310228
2017-01-23,151500.0,152000.0,148500.0,149000.0,130132.0859375,424036
2017-01-24,149500.0,149500.0,145500.0,146500.0,127948.640625,518186
2017-01-25,146500.0,147500.0,141500.0,142000.0,124018.515625,749465
2017-01-26,143500.0,143500.0,139500.0,142500.0,124455.1796875,632413
2017-01-31,141500.0,142500.0,139000.0,139500.0,121835.078125,574213
2017-02-01,140000.0,141000.0,139000.0,139500.0,121835.078125,446549
2017-02-02,140000.0,140000.0,135500.0,136000.0,118778.2734375,610731
2017-02-03,136500.0,139000.0,136000.0,137500.0,120088.328125,453051
2017-02-06,139000.0,139500.0,136000.0,136500.0,119214.96875,293891
2017-02-07,138000.0,140000.0,137500.0,139000.0,121398.390625,395508
2017-02-08,138500.0,139500.0,137000.0,139000.0,121398.390625,415346
2017-02-09,139500.0,141000.0,137500.0,140000.0,122271.7578125,513611
2017-02-10,141000.0,141500.0,139000.0,141000.0,123145.125,330000
2017-02-13,141500.0,141500.0,139000.0,139500.0,121835.078125,320997
2017-02-14,140000.0,140500.0,139500.0,140000.0,122271.7578125,295126
2017-02-15,141500.0,146500.0,141500.0,145500.0,127075.3046875,682399
2017-02-16,146500.0,151500.0,146500.0,150500.0,131442.15625,991329
2017-02-17,149500.0,151000.0,148000.0,150500.0,131442.15625,484244
2017-02-20,149500.0,151000.0,149500.0,150000.0,131005.4765625,239916
2017-02-21,150000.0,151500.0,149000.0,151000.0,131878.828125,324845
2017-02-22,150000.0,151000.0,147000.0,149500.0,130568.78125,423978
2017-02-23,150500.0,150500.0,145000.0,146000.0,127512.0,790326
2017-02-24,147000.0,148500.0,146500.0,148000.0,129258.7265625,248236
2017-02-27,148500.0,149000.0,146500.0,148500.0,129695.390625,183801
2017-02-28,148500.0,150000.0,146500.0,149500.0,130568.78125,476960
2017-03-02,149000.0,150500.0,148500.0,148500.0,129695.390625,660227
2017-03-03,147000.0,148000.0,141000.0,142000.0,124018.515625,774281
2017-03-06,141500.0,145000.0,140000.0,145000.0,126638.625,568168
2017-03-07,143000.0,146000.0,143000.0,144000.0,125765.2421875,361237
2017-03-08,144000.0,144500.0,141500.0,144500.0,126201.921875,430524
2017-03-09,144500.0,145500.0,143500.0,145000.0,126638.625,516356
2017-03-10,145000.0,146500.0,143500.0,146000.0,127512.0,418788
2017-03-13,145500.0,147000.0,145000.0,146000.0,127512.0,346033
2017-03-14,147000.0,149500.0,146500.0,149000.0,130132.0859375,402984
2017-03-15,148500.0,149500.0,147500.0,149500.0,130568.78125,415972
2017-03-16,151500.0,152500.0,149000.0,151500.0,132315.515625,511511
2017-03-17,152500.0,152500.0,150000.0,151500.0,132315.515625,384871
2017-03-20,152500.0,157000.0,151500.0,156500.0,136682.359375,753898
2017-03-21,158000.0,171000.0,157500.0,170000.0,148472.84375,2100147
2017-03-22,167500.0,170500.0,165500.0,170000.0,148472.84375,1095061
2017-03-23,168500.0,169000.0,165000.0,165000.0,144106.015625,786599
2017-03-24,164000.0,167000.0,162000.0,164000.0,143232.640625,619369
2017-03-27,162000.0,163000.0,159000.0,162000.0,141485.890625,556569
2017-03-28,162000.0,163000.0,158500.0,160000.0,139739.140625,528384
2017-03-29,159500.0,160500.0,155500.0,156000.0,136245.6875,594310
2017-03-30,156500.0,160000.0,156500.0,158500.0,138429.09375,541928
2017-03-31,159500.0,160500.0,156000.0,157500.0,137555.71875,518427
2017-04-03,156500.0,157000.0,153000.0,156500.0,136682.359375,568863
2017-04-04,154000.0,155000.0,150000.0,152000.0,132752.1875,693275
2017-04-05,152500.0,152500.0,147000.0,150000.0,131005.4765625,738030
2017-04-06,149500.0,150000.0,147500.0,148000.0,129258.7265625,543682
2017-04-07,148000.0,149500.0,144000.0,144500.0,126201.921875,814773
2017-04-10,145000.0,147500.0,144500.0,146000.0,127512.0,372373
2017-04-11,145000.0,145000.0,142500.0,142500.0,124455.1796875,460813
2017-04-12,143000.0,144500.0,141500.0,141500.0,123581.828125,467523
2017-04-13,143000.0,144500.0,141000.0,142500.0,124455.1796875,537212
2017-04-14,141500.0,143000.0,141000.0,142500.0,124455.1796875,235481
2017-04-17,142500.0,144000.0,141000.0,144000.0,125765.2421875,354807
2017-04-18,144500.0,144500.0,141000.0,141000.0,123145.125,512212
2017-04-19,140000.0,140500.0,136500.0,137000.0,119651.640625,1028582
2017-04-20,137000.0,142000.0,137000.0,141500.0,123581.828125,837678
2017-04-21,142000.0,143000.0,141000.0,141500.0,123581.828125,520179
2017-04-24,141000.0,141500.0,139500.0,141500.0,123581.828125,474698
2017-04-25,142500.0,146500.0,142000.0,144500.0,126201.921875,670239
2017-04-26,145000.0,152000.0,144500.0,151000.0,131878.828125,1288277
2017-04-27,150000.0,151000.0,146500.0,147000.0,128385.359375,747891
2017-04-28,144000.0,146000.0,142500.0,144000.0,125765.2421875,686242
2017-05-02,143000.0,152000.0,143000.0,151000.0,131878.828125,883476
2017-05-04,150500.0,153000.0,149500.0,152000.0,132752.1875,559335
2017-05-08,152000.0,158000.0,150500.0,158000.0,137992.421875,754482
2017-05-10,157000.0,160500.0,155500.0,156500.0,136682.359375,902973
2017-05-11,159000.0,159000.0,156500.0,157500.0,137555.71875,683676
2017-05-12,156000.0,157000.0,153500.0,155000.0,135372.3125,546718
2017-05-15,153000.0,156000.0,152000.0,154000.0,134498.96875,320821
2017-05-16,155000.0,158000.0,154500.0,157500.0,137555.71875,479777
2017-05-17,156000.0,159000.0,155000.0,158500.0,138429.09375,344159
2017-05-18,158000.0,166500.0,157500.0,165000.0,144106.015625,1274106
2017-05-19,167000.0,171000.0,160000.0,170000.0,148472.84375,1889722
2017-05-22,169000.0,171000.0,167000.0,170000.0,148472.84375,679426
2017-05-23,170000.0,173000.0,169000.0,170000.0,148472.84375,649405
2017-05-24,168500.0,170000.0,163500.0,164000.0,143232.640625,876331
2017-05-25,164500.0,167000.0,163500.0,165000.0,144106.015625,627476
2017-05-26,165500.0,166500.0,163000.0,163500.0,142795.9375,487868
2017-05-29,163000.0,165000.0,161500.0,162000.0,141485.890625,405130
2017-05-30,162500.0,165500.0,161000.0,164000.0,143232.640625,393584
2017-05-31,162500.0,166000.0,162500.0,163000.0,142359.265625,568084
2017-06-01,162500.0,166500.0,162500.0,165500.0,144542.671875,439229
2017-06-02,164500.0,165000.0,160500.0,163000.0,142359.265625,571120
2017-06-05,163500.0,165500.0,161000.0,161500.0,141049.234375,371037
2017-06-07,160000.0,160000.0,157000.0,159000.0,138865.78125,746365
2017-06-08,159000.0,161000.0,158500.0,160000.0,139739.140625,548233
2017-06-09,160000.0,161000.0,158500.0,160000.0,139739.140625,343795
2017-06-12,158000.0,163500.0,158000.0,162500.0,141922.5625,390351
2017-06-13,163000.0,167000.0,162000.0,164500.0,143669.328125,548527
2017-06-14,165000.0,170000.0,164500.0,169000.0,147599.484375,638693
2017-06-15,168000.0,169000.0,162000.0,163000.0,142359.265625,668866
2017-06-16,163500.0,165000.0,162500.0,165000.0,144106.015625,310581
2017-06-19,164500.0,168000.0,163500.0,167000.0,145852.765625,335858
2017-06-20,166000.0,169000.0,165000.0,166500.0,145416.0625,373530
2017-06-21,166000.0,166000.0,160000.0,160500.0,140175.828125,557266
2017-06-22,162000.0,162000.0,160000.0,161500.0,141049.234375,401279
2017-06-23,162000.0,166000.0,162000.0,164000.0,143232.640625,292130
2017-06-26,163000.0,165000.0,162000.0,164000.0,143232.640625,211301
2017-06-27,163000.0,163500.0,160000.0,160500.0,140175.828125,449056
2017-06-28,160000.0,162500.0,159500.0,160000.0,139739.140625,347569
2017-06-29,159500.0,162500.0,159000.0,161000.0,141496.875,400255
2017-06-30,159500.0,162000.0,158000.0,159500.0,140178.59375,337644
2017-07-03,158500.0,164000.0,158000.0,163500.0,143694.046875,392228
2017-07-04,162500.0,162500.0,157500.0,158500.0,139299.71875,448579
2017-07-05,158000.0,159000.0,155000.0,156000.0,137102.5625,533353
2017-07-06,156500.0,157000.0,155000.0,155500.0,136663.125,380091
2017-07-07,153500.0,154500.0,150500.0,151500.0,133147.703125,857341
2017-07-10,151000.0,151500.0,147500.0,148000.0,130071.6796875,805494
2017-07-11,148500.0,150000.0,146500.0,148000.0,130071.6796875,592204
2017-07-12,149000.0,151000.0,148000.0,149000.0,130950.53125,592811
2017-07-13,150000.0,151500.0,148000.0,149000.0,130950.53125,609170
2017-07-14,150000.0,154500.0,149500.0,154000.0,135344.859375,776297
2017-07-17,153500.0,154000.0,149500.0,150500.0,132268.828125,503286
2017-07-18,151000.0,151500.0,147000.0,148000.0,130071.6796875,531137
2017-07-19,148500.0,149500.0,147000.0,148500.0,130511.09375,480211
2017-07-20,149000.0,149000.0,145000.0,148000.0,130071.6796875,482332
2017-07-21,148000.0,148000.0,146500.0,147500.0,129632.234375,303019
